,File name,Name,text_clean,tag,nationality
1630,Walter_Pater.txt,Walter Pater,essayist literary art critic fiction writer regarded great stylist work renaissance subject popular controversial time,"['literary', 'art', 'regarded', 'great', 'renaissance']",english
1631,Walter_Terence_Stace.txt,Walter Terence Stace,british civil servant educator public epistemologist wrote hegel mysticism moral relativism worked ceylon civil service 1910 1932 1932 1955 employed princeton university department renowned work mysticism book like mysticism teaching mystic work influential study mysticism severely criticised lack methodological rigor perennialist preassumptions,"['work', 'university', 'influential', 'british', 'study', 'wrote', 'moral', 'worked', 'public']",british
1632,Wang_Bi.txt,Wang Bi,courtesy chinese politician,['chinese'],chinese
1633,Wang_Ch'ung_(philosopher).txt,Wang Ch'ung (philosopher),,[],
1634,Wang_Fuzhi.txt,Wang Fuzhi,1619–1692 courtesy pseudonym chinese essayist historian late ming early qing dynasty,"['early', 'chinese', 'late']",chinese
1635,Wang_Yangming.txt,Wang Yangming,courtesy boan chinese calligrapher military general politician writer ming dynasty zhu xi commonly regarded important neoconfucian thinker interpretation confucianism denied rationalist dualism orthodox zhu xi wang known yangming xiansheng andor yangming zi literary circle mean master yangming,"['known', 'writer', 'important', 'literary', 'chinese', 'regarded', 'commonly']",chinese
1636,Watsuji_Tetsuro.txt,Watsuji Tetsuro,,[],
1637,Weonhyo.txt,Weonhyo,leading thinker writer commentator korean buddhist tradition essencefunction key concept east asian buddhism particularly korean buddhism refined syncretic world view wonhyo,"['world', 'leading', 'view', 'concept', 'key']",korean
1638,Werner_Heisenberg.txt,Werner Heisenberg,efnnameoldheisenbergs work quantum physic preceded quarter century research,"['work', 'century']",
1639,Wesley_Newcomb_Hohfeld.txt,Wesley Newcomb Hohfeld,jurist author seminal fundamental legal conception applied judicial reasoning legal essay,"['author', 'legal']",american
1640,Wesley_Salmon.txt,Wesley Salmon,science renowned work nature scientific explanation prominently salmon realist causality scientific explanation realist explanation causality drew ample criticism book scientific explanation landmark 20th century science,"['work', 'science', 'scientific', '20th', 'nature']",american
1641,Wilfrid_Sellars.txt,Wilfrid Sellars,prominent developer critical realism revolutionized content method united state,"['united', 'prominent', 'critical']",american
1642,Wilhelm_Dilthey.txt,Wilhelm Dilthey,historian psychologist sociologist hermeneutic held g w f hegel chair university berlin polymathic working modern research university diltheys research interest revolved question scientific methodology historical evidence history status science considered empiricist contrast idealism prevalent germany time account constitutes empirical experiential differs british empiricism positivism central epistemological ontological assumption drawn literary philosophical tradition,"['university', 'philosophical', 'considered', 'modern', 'british', 'literary', 'scientific', 'research', 'held', 'germany']",german
1643,Wilhelm_Ostwald.txt,Wilhelm Ostwald,baltic chemist ostwald credited founder field physical chemistry jacobus henricus van t hoff walther nernst svante arrhenius,['field'],german
1644,Wilhelm_Reich.txt,Wilhelm Reich,austrian doctor medicine psychoanalyst member second generation analyst sigmund freud author influential book notably impulsive characternbsp character analysisnbsp mass psychology fascismnbsp known radical figure history psychiatryfor radicalism httpswebarchiveorgweb20120822001525httpwwwtimecomtimemagazinearticle09171907256100html sheppard 1973 danto 2007 pnbsphttpsbooksgooglecombooksidlq8rwc61ae4cpgpa43 43 turner 2011 pnbsp114pb,"['known', 'influential', 'author', 'history', 'member', 'psychology']",austrian
1645,Wilhelm_Windelband.txt,Wilhelm Windelband,baden school,[],german
1646,Wilhelm_Wundt.txt,Wilhelm Wundt,physiologist professor known today father modern psychology wundt distinguished psychology science biology person psychologist widely regarded father experimental psychology 1879 university leipzig wundt founded formal laboratory psychological research marked psychology independent field study creating laboratory able establish psychology separate science discipline formed academic journal psychological research philosophische studien set publish institute research,"['known', 'university', 'science', 'modern', 'psychology', 'field', 'widely', 'academic', 'regarded', 'founded']",german
1647,Wilhelm_von_Humboldt.txt,Wilhelm von Humboldt,prussian linguist government functionary diplomat founder humboldt university berlin named 1949,"['university', 'founder']",
1648,Will_Durant.txt,Will Durant,writer historian best known work story civilization 11 volume written collaboration wife ariel durant published 1935 1975 earlier noted story described groundbreaking work helped popularize,"['known', 'work', 'best', 'published', 'written', 'noted', 'described']",american
1649,William_Alston.txt,William Alston,widely considered important epistemologist religion twentieth century known work metaphysics language view foundationalism internalism externalism speech act epistemic value mystical experience topic influential earned phd university chicago taught university michigan rutgers university university illinois syracuse university,"['known', 'work', 'university', 'considered', 'important', 'religion', 'taught', 'widely', 'metaphysics']",american
1650,William_Blackstone.txt,William Blackstone,jurist judge tory politician eighteenth century noted writing commentary law england born middleclass family london blackstone educated charterhouse school matriculating pembroke college oxford 1738 switching completing bachelor civil law degree fellow soul oxford 2 november 1743 admitted middle temple called bar 1746 following slow start career barrister blackstone heavily involved university administration accountant treasurer bursar 28 november 1746 senior bursar 1750 blackstone considered responsible completing codrington library warton building simplifying complex accounting used college 3 july 1753 formally gave practice barrister instead embarked series lecture law kind massively successful earning total £453 led publication analysis law england 1756 repeatedly sold used preface later work,"['university', 'school', 'considered', 'born', 'law', 'later', 'called', 'writing', 'politician', 'noted', 'england', 'career', 'fellow']",england
1651,William_Blake.txt,William Blake,poet painter printmaker largely unrecognised life blake considered seminal figure history poetry visual art romantic age called prophetic work said 20thcentury critic northrop frye form proportion merit read body poetry language visual artistry led 21stcentury critic jonathan jones proclaim far away greatest artist britain produced 2002 blake placed number 38 bbcs poll 100 greatest briton lived london entire life year spent felpham produced diverse symbolically rich collection work embraced imagination body god human existence,"['history', 'considered', 'figure', 'critic', 'called', 'art', 'lived', 'number', 'greatest', 'form']",english
1652,William_Chillingworth.txt,William Chillingworth,controversial churchman,[],english
1653,William_Crathorn.txt,William Crathorn,dominican oxford immediately followed intellectual tradition william ockham worked strengthen philosophical work crathorn created unique theory language psychology epistemology focusing claim skeptic area crathorns extensively studied promise revealing life work,"['philosophical', 'life', 'language', 'intellectual', 'tradition', 'worked', 'epistemology']",english
1654,William_David_Ross.txt,William David Ross,known usually cited scottish known work ethic bestknown work right good best known developing pluralist deontological form intuitionist ethic response g e moore consequentialist form intuitionism ross critically edited translated number aristotle work addition writing,"['known', 'work', 'best', 'writing', 'scottish', 'number', 'right', 'form', 'cited', 'usually']",scottish
1655,William_Ellery_Channing.txt,William Ellery Channing,foremost unitarian preacher united state early nineteenth century andrew norton unitarianism leading theologian channing known articulate impassioned sermon public speech prominent thinker liberal theology day religion thought chief influence new england transcendentalist countenanced view saw extreme espousal developing theology unitarianism displayed especially baltimore sermon maynbsp5 1819 given ordination theologian educator jared spark minister newly organized independent church baltimore,"['known', 'theologian', 'century', 'early', 'new', 'religion', 'thought', 'leading', 'theology', 'thinker', 'church', 'united', 'prominent', 'england', 'public', 'minister']",england
